date_time,"springfield,il_maxtempC","springfield,il_mintempC","springfield,il_totalSnow_cm","springfield,il_sunHour","springfield,il_uvIndex","springfield,il_uvIndex","springfield,il_moon_illumination","springfield,il_moonrise","springfield,il_moonset","springfield,il_sunrise","springfield,il_sunset","springfield,il_DewPointC","springfield,il_FeelsLikeC","springfield,il_HeatIndexC","springfield,il_WindChillC","springfield,il_WindGustKmph","springfield,il_cloudcover","springfield,il_humidity","springfield,il_precipMM","springfield,il_pressure","springfield,il_tempC","springfield,il_visibility","springfield,il_winddirDegree","springfield,il_windspeedKmph"
2018-12-30 00:00:00,3,-4,0.0,8.7,2,0,40,12:55 AM,12:49 PM,07:20 AM,04:43 PM,-7,-8,-4,-8,14,17,79,0.0,1025,-4,10,225,9
2018-12-30 03:00:00,3,-4,0.0,8.7,2,0,40,12:55 AM,12:49 PM,07:20 AM,04:43 PM,-7,-7,-4,-7,13,2,80,0.0,1024,-4,10,218,8
2018-12-30 06:00:00,3,-4,0.0,8.7,2,0,40,12:55 AM,12:49 PM,07:20 AM,04:43 PM,-8,-7,-4,-7,11,0,77,0.0,1023,-4,10,192,7
2018-12-30 09:00:00,3,-4,0.0,8.7,2,2,40,12:55 AM,12:49 PM,07:20 AM,04:43 PM,-7,-7,-2,-7,21,0,68,0.0,1022,-2,10,191,15
2018-12-30 12:00:00,3,-4,0.0,8.7,2,2,40,12:55 AM,12:49 PM,07:20 AM,04:43 PM,-5,-2,2,-2,25,0,58,0.0,1020,2,10,195,21
2018-12-30 15:00:00,3,-4,0.0,8.7,2,2,40,12:55 AM,12:49 PM,07:20 AM,04:43 PM,-3,-1,3,-1,27,0,62,0.0,1018,3,10,186,19
2018-12-30 18:00:00,3,-4,0.0,8.7,2,0,40,12:55 AM,12:49 PM,07:20 AM,04:43 PM,-3,-3,1,-3,28,7,76,0.0,1017,1,10,170,16
2018-12-30 21:00:00,3,-4,0.0,8.7,2,0,40,12:55 AM,12:49 PM,07:20 AM,04:43 PM,-2,-3,2,-3,32,29,78,0.0,1016,2,10,165,18
2018-12-31 00:00:00,7,1,0.0,3.5,1,0,36,01:59 AM,01:20 PM,07:20 AM,04:44 PM,1,0,3,0,23,100,86,0.0,1015,3,10,165,13
2018-12-31 03:00:00,7,1,0.0,3.5,1,0,36,01:59 AM,01:20 PM,07:20 AM,04:44 PM,3,0,4,0,31,100,96,6.8,1013,4,7,149,17
2018-12-31 06:00:00,7,1,0.0,3.5,1,0,36,01:59 AM,01:20 PM,07:20 AM,04:44 PM,3,1,4,1,17,100,97,0.0,1010,4,0,90,9
2018-12-31 09:00:00,7,1,0.0,3.5,1,1,36,01:59 AM,01:20 PM,07:20 AM,04:44 PM,4,2,5,2,23,100,97,8.6,1007,5,5,126,13
2018-12-31 12:00:00,7,1,0.0,3.5,1,2,36,01:59 AM,01:20 PM,07:20 AM,04:44 PM,5,3,6,3,24,100,98,0.0,1001,5,10,94,13
2018-12-31 15:00:00,7,1,0.0,3.5,1,2,36,01:59 AM,01:20 PM,07:20 AM,04:44 PM,6,3,7,3,35,100,95,0.0,1002,7,10,231,23
2018-12-31 18:00:00,7,1,0.0,3.5,1,0,36,01:59 AM,01:20 PM,07:20 AM,04:44 PM,4,1,5,1,39,100,89,0.0,1008,5,10,274,27
2018-12-31 21:00:00,7,1,0.0,3.5,1,0,36,01:59 AM,01:20 PM,07:20 AM,04:44 PM,-1,-3,2,-3,33,100,83,0.1,1011,1,10,279,20
2019-01-01 00:00:00,0,-6,0.2,3.5,1,0,26,03:03 AM,01:53 PM,07:20 AM,04:44 PM,-3,-5,0,-5,31,100,84,0.0,1017,-1,10,289,18
2019-01-01 03:00:00,0,-6,0.2,3.5,1,0,26,03:03 AM,01:53 PM,07:20 AM,04:44 PM,-3,-7,-1,-7,26,98,87,0.1,1020,-2,10,299,21
2019-01-01 06:00:00,0,-6,0.2,3.5,1,0,26,03:03 AM,01:53 PM,07:20 AM,04:44 PM,-8,-11,-4,-11,21,97,71,0.0,1023,-5,10,311,20
2019-01-01 09:00:00,0,-6,0.2,3.5,1,1,26,03:03 AM,01:53 PM,07:20 AM,04:44 PM,-11,-12,-5,-12,16,96,62,0.1,1026,-6,10,330,20
2019-01-01 12:00:00,0,-6,0.2,3.5,1,1,26,03:03 AM,01:53 PM,07:20 AM,04:44 PM,-6,-7,-1,-7,13,94,73,0.0,1025,-2,10,118,21
2019-01-01 15:00:00,0,-6,0.2,3.5,1,1,26,03:03 AM,01:53 PM,07:20 AM,04:44 PM,-4,-5,-0,-5,16,95,78,0.1,1027,-1,10,8,17
2019-01-01 18:00:00,0,-6,0.2,3.5,1,0,26,03:03 AM,01:53 PM,07:20 AM,04:44 PM,-3,-5,-1,-5,18,86,85,0.1,1028,-2,7,15,11
2019-01-01 21:00:00,0,-6,0.2,3.5,1,0,26,03:03 AM,01:53 PM,07:20 AM,04:44 PM,-3,-5,-2,-5,13,73,90,0.1,1028,-3,8,198,10
2019-01-02 00:00:00,-2,-6,0.1,5.2,1,0,19,04:05 AM,02:28 PM,07:20 AM,04:45 PM,-4,-6,-3,-6,12,82,87,0.1,1029,-4,10,278,7
2019-01-02 03:00:00,-2,-6,0.1,5.2,1,0,19,04:05 AM,02:28 PM,07:20 AM,04:45 PM,-6,-5,-4,-5,13,79,87,0.0,1030,-5,10,269,5
2019-01-02 06:00:00,-2,-6,0.1,5.2,1,0,19,04:05 AM,02:28 PM,07:20 AM,04:45 PM,-6,-4,-4,-4,13,52,88,0.0,1028,-5,10,262,4
2019-01-02 09:00:00,-2,-6,0.1,5.2,1,2,19,04:05 AM,02:28 PM,07:20 AM,04:45 PM,-11,-8,-5,-8,14,27,63,0.0,1028,-6,10,244,10
2019-01-02 12:00:00,-2,-6,0.1,5.2,1,2,19,04:05 AM,02:28 PM,07:20 AM,04:45 PM,-14,-8,-3,-8,19,60,44,0.0,1027,-4,10,237,14
2019-01-02 15:00:00,-2,-6,0.1,5.2,1,1,19,04:05 AM,02:28 PM,07:20 AM,04:45 PM,-8,-6,-1,-6,24,87,63,0.0,1025,-2,10,237,15
2019-01-02 18:00:00,-2,-6,0.1,5.2,1,0,19,04:05 AM,02:28 PM,07:20 AM,04:45 PM,-10,-7,-3,-7,24,61,60,0.0,1024,-4,10,246,10
2019-01-02 21:00:00,-2,-6,0.1,5.2,1,0,19,04:05 AM,02:28 PM,07:20 AM,04:45 PM,-8,-10,-6,-10,23,73,70,0.0,1022,-9,10,250,14
2019-01-03 00:00:00,2,-6,0.0,8.7,1,0,11,05:05 AM,03:08 PM,07:20 AM,04:46 PM,-7,-9,-5,-9,18,72,78,0.0,1021,-7,10,257,12
2019-01-03 03:00:00,2,-6,0.0,8.7,1,0,11,05:05 AM,03:08 PM,07:20 AM,04:46 PM,-7,-9,-5,-9,16,22,82,0.0,1021,-6,10,243,9
2019-01-03 06:00:00,2,-6,0.0,8.7,1,0,11,05:05 AM,03:08 PM,07:20 AM,04:46 PM,-7,-8,-5,-8,18,1,84,0.0,1020,-6,10,226,8
2019-01-03 09:00:00,2,-6,0.0,8.7,1,2,11,05:05 AM,03:08 PM,07:20 AM,04:46 PM,-10,-7,-2,-7,19,0,57,0.0,1020,-3,10,226,13
2019-01-03 12:00:00,2,-6,0.0,8.7,1,2,11,05:05 AM,03:08 PM,07:20 AM,04:46 PM,-10,-5,-0,-5,17,0,48,0.0,1015,-1,10,226,15
2019-01-03 15:00:00,2,-6,0.0,8.7,1,2,11,05:05 AM,03:08 PM,07:20 AM,04:46 PM,-4,-2,2,-2,18,0,61,0.0,1016,1,10,221,15
2019-01-03 18:00:00,2,-6,0.0,8.7,1,0,11,05:05 AM,03:08 PM,07:20 AM,04:46 PM,-5,-3,1,-3,25,0,63,0.0,1014,0,10,213,19
2019-01-03 21:00:00,2,-6,0.0,8.7,1,0,11,05:05 AM,03:08 PM,07:20 AM,04:46 PM,-5,-6,-1,-6,23,22,75,0.0,1017,-2,10,208,14
2019-01-04 00:00:00,6,-4,0.0,8.7,2,0,4,06:03 AM,03:52 PM,07:20 AM,04:47 PM,-4,-5,-2,-5,20,75,85,0.0,1016,-3,10,204,7
2019-01-04 03:00:00,6,-4,0.0,8.7,2,0,4,06:03 AM,03:52 PM,07:20 AM,04:47 PM,-5,-3,-3,-3,14,97,88,0.0,1014,-4,10,196,3
2019-01-04 06:00:00,6,-4,0.0,8.7,2,0,4,06:03 AM,03:52 PM,07:20 AM,04:47 PM,-5,-3,-3,-3,9,48,88,0.0,1012,-4,10,167,3
2019-01-04 09:00:00,6,-4,0.0,8.7,2,2,4,06:03 AM,03:52 PM,07:20 AM,04:47 PM,-5,-2,1,-2,10,26,67,0.0,1014,0,10,56,11
2019-01-04 12:00:00,6,-4,0.0,8.7,2,2,4,06:03 AM,03:52 PM,07:20 AM,04:47 PM,-2,3,6,3,9,19,57,0.0,1010,5,10,215,10
2019-01-04 15:00:00,6,-4,0.0,8.7,2,2,4,06:03 AM,03:52 PM,07:20 AM,04:47 PM,-1,2,5,2,12,12,64,0.0,1007,4,10,300,9
2019-01-04 18:00:00,6,-4,0.0,8.7,2,0,4,06:03 AM,03:52 PM,07:20 AM,04:47 PM,-1,-1,2,-1,21,5,80,0.0,1010,1,10,289,11
2019-01-04 21:00:00,6,-4,0.0,8.7,2,0,4,06:03 AM,03:52 PM,07:20 AM,04:47 PM,-2,-3,0,-3,27,3,84,0.0,1011,-1,10,288,11
2019-01-05 00:00:00,9,-2,0.0,8.7,2,0,0,06:56 AM,04:40 PM,07:20 AM,04:48 PM,-4,-4,0,-4,29,3,76,0.0,1014,-1,10,289,14
2019-01-05 03:00:00,9,-2,0.0,8.7,2,0,0,06:56 AM,04:40 PM,07:20 AM,04:48 PM,-5,-5,-1,-5,27,3,75,0.0,1017,-2,10,283,14
2019-01-05 06:00:00,9,-2,0.0,8.7,2,0,0,06:56 AM,04:40 PM,07:20 AM,04:48 PM,-4,-6,-1,-6,26,3,81,0.0,1019,-2,10,276,15
2019-01-05 09:00:00,9,-2,0.0,8.7,2,2,0,06:56 AM,04:40 PM,07:20 AM,04:48 PM,-2,-3,2,-3,24,3,79,0.0,1018,1,10,274,14
2019-01-05 12:00:00,9,-2,0.0,8.7,2,3,0,06:56 AM,04:40 PM,07:20 AM,04:48 PM,2,6,8,6,19,6,68,0.0,1016,7,10,269,14
2019-01-05 15:00:00,9,-2,0.0,8.7,2,3,0,06:56 AM,04:40 PM,07:20 AM,04:48 PM,3,7,9,7,19,5,66,0.0,1015,8,10,256,12
2019-01-05 18:00:00,9,-2,0.0,8.7,2,0,0,06:56 AM,04:40 PM,07:20 AM,04:48 PM,2,3,5,3,23,2,80,0.0,1016,5,10,247,10
2019-01-05 21:00:00,9,-2,0.0,8.7,2,0,0,06:56 AM,04:40 PM,07:20 AM,04:48 PM,2,1,3,1,21,10,87,0.0,1017,3,10,262,10
2019-01-06 00:00:00,7,0,0.0,7.0,2,0,0,07:45 AM,05:33 PM,07:20 AM,04:49 PM,1,1,2,1,16,10,91,0.0,1019,1,10,298,4
2019-01-06 03:00:00,7,0,0.0,7.0,2,0,0,07:45 AM,05:33 PM,07:20 AM,04:49 PM,0,-1,0,-1,14,56,96,0.0,1020,-1,10,120,5
2019-01-06 06:00:00,7,0,0.0,7.0,2,0,0,07:45 AM,05:33 PM,07:20 AM,04:49 PM,-1,-2,1,-2,18,33,93,0.0,1021,-0,10,63,9
2019-01-06 09:00:00,7,0,0.0,7.0,2,2,0,07:45 AM,05:33 PM,07:20 AM,04:49 PM,-1,-1,2,-1,22,43,79,0.0,1025,2,10,94,12
2019-01-06 12:00:00,7,0,0.0,7.0,2,2,0,07:45 AM,05:33 PM,07:20 AM,04:49 PM,-0,1,5,1,23,52,70,0.0,1023,4,10,109,16
2019-01-06 15:00:00,7,0,0.0,7.0,2,3,0,07:45 AM,05:33 PM,07:20 AM,04:49 PM,1,5,7,5,26,75,69,0.0,1018,7,10,117,14
2019-01-06 18:00:00,7,0,0.0,7.0,2,0,0,07:45 AM,05:33 PM,07:20 AM,04:49 PM,2,3,6,3,35,82,76,0.0,1016,5,10,122,12
2019-01-06 21:00:00,7,0,0.0,7.0,2,0,0,07:45 AM,05:33 PM,07:20 AM,04:49 PM,4,0,3,0,42,69,84,0.0,1015,1,10,134,14
2019-01-07 00:00:00,14,6,0.0,3.5,3,0,3,08:27 AM,06:27 PM,07:20 AM,04:50 PM,6,2,5,2,46,88,90,0.0,1015,4,10,158,15
2019-01-07 03:00:00,14,6,0.0,3.5,3,0,3,08:27 AM,06:27 PM,07:20 AM,04:50 PM,6,3,6,3,45,70,96,0.0,1015,6,10,174,14
2019-01-07 06:00:00,14,6,0.0,3.5,3,0,3,08:27 AM,06:27 PM,07:20 AM,04:50 PM,6,4,7,4,45,78,99,0.0,1014,6,10,180,13
2019-01-07 09:00:00,14,6,0.0,3.5,3,2,3,08:27 AM,06:27 PM,07:20 AM,04:50 PM,7,5,8,5,47,97,99,3.5,1013,7,8,188,15
2019-01-07 12:00:00,14,6,0.0,3.5,3,3,3,08:27 AM,06:27 PM,07:20 AM,04:50 PM,10,11,12,11,52,100,84,2.4,1008,11,8,203,27
2019-01-07 15:00:00,14,6,0.0,3.5,3,3,3,08:27 AM,06:27 PM,07:20 AM,04:50 PM,10,15,15,15,47,84,74,0.7,1006,14,10,237,31
2019-01-07 18:00:00,14,6,0.0,3.5,3,0,3,08:27 AM,06:27 PM,07:20 AM,04:50 PM,7,13,15,13,40,27,78,0.2,1011,13,10,256,21
2019-01-07 21:00:00,14,6,0.0,3.5,3,0,3,08:27 AM,06:27 PM,07:20 AM,04:50 PM,7,7,10,7,26,3,94,0.0,1012,9,10,259,20
2019-01-08 00:00:00,7,4,0.0,8.7,3,0,10,09:05 AM,07:24 PM,07:20 AM,04:51 PM,5,3,6,3,22,1,92,0.0,1012,5,10,249,16
2019-01-08 03:00:00,7,4,0.0,8.7,3,0,10,09:05 AM,07:24 PM,07:20 AM,04:51 PM,3,2,5,2,27,1,87,0.0,1012,4,10,234,16
2019-01-08 06:00:00,7,4,0.0,8.7,3,0,10,09:05 AM,07:24 PM,07:20 AM,04:51 PM,2,1,5,1,34,3,81,0.0,1012,4,10,234,21
2019-01-08 09:00:00,7,4,0.0,8.7,3,2,10,09:05 AM,07:24 PM,07:20 AM,04:51 PM,2,2,5,2,42,3,80,0.0,1014,4,10,267,17
2019-01-08 12:00:00,7,4,0.0,8.7,3,3,10,09:05 AM,07:24 PM,07:20 AM,04:51 PM,3,3,6,3,46,7,76,0.0,1018,6,10,300,20
2019-01-08 15:00:00,7,4,0.0,8.7,3,3,10,09:05 AM,07:24 PM,07:20 AM,04:51 PM,2,4,8,4,46,3,64,0.0,1020,7,10,303,22
2019-01-08 18:00:00,7,4,0.0,8.7,3,0,10,09:05 AM,07:24 PM,07:20 AM,04:51 PM,-1,2,6,2,42,0,61,0.0,1022,5,10,289,21
2019-01-08 21:00:00,7,4,0.0,8.7,3,0,10,09:05 AM,07:24 PM,07:20 AM,04:51 PM,-3,-0,4,-0,51,0,64,0.0,1024,3,10,294,19
2019-01-09 00:00:00,-2,-6,0.0,8.7,2,0,18,09:39 AM,08:20 PM,07:20 AM,04:52 PM,-4,-2,2,-2,51,0,66,0.0,1025,1,10,306,15
2019-01-09 03:00:00,-2,-6,0.0,8.7,2,0,18,09:39 AM,08:20 PM,07:20 AM,04:52 PM,-8,-7,-2,-7,44,0,61,0.0,1026,-3,10,311,17
2019-01-09 06:00:00,-2,-6,0.0,8.7,2,0,18,09:39 AM,08:20 PM,07:20 AM,04:52 PM,-11,-12,-4,-12,42,1,60,0.0,1028,-5,10,314,26
2019-01-09 09:00:00,-2,-6,0.0,8.7,2,2,18,09:39 AM,08:20 PM,07:20 AM,04:52 PM,-11,-10,-4,-10,39,1,56,0.0,1030,-5,10,319,23
2019-01-09 12:00:00,-2,-6,0.0,8.7,2,2,18,09:39 AM,08:20 PM,07:20 AM,04:52 PM,-11,-8,-2,-8,35,1,48,0.0,1029,-3,10,320,22
2019-01-09 15:00:00,-2,-6,0.0,8.7,2,2,18,09:39 AM,08:20 PM,07:20 AM,04:52 PM,-11,-7,-1,-7,32,1,47,0.0,1030,-2,10,320,21
2019-01-09 18:00:00,-2,-6,0.0,8.7,2,0,18,09:39 AM,08:20 PM,07:20 AM,04:52 PM,-11,-8,-2,-8,31,2,52,0.0,1031,-3,10,320,18
2019-01-09 21:00:00,-2,-6,0.0,8.7,2,0,18,09:39 AM,08:20 PM,07:20 AM,04:52 PM,-12,-9,-4,-9,29,22,54,0.0,1031,-5,10,326,14
2019-01-10 00:00:00,1,-6,0.0,8.7,2,0,25,10:09 AM,09:18 PM,07:20 AM,04:53 PM,-12,-11,-6,-11,25,60,61,0.0,1031,-7,10,335,15
2019-01-10 03:00:00,1,-6,0.0,8.7,2,0,25,10:09 AM,09:18 PM,07:20 AM,04:53 PM,-13,-13,-8,-13,21,31,60,0.0,1032,-9,10,348,14
2019-01-10 06:00:00,1,-6,0.0,8.7,2,0,25,10:09 AM,09:18 PM,07:20 AM,04:53 PM,-10,-10,-6,-10,16,35,71,0.0,1032,-7,10,120,10
2019-01-10 09:00:00,1,-6,0.0,8.7,2,2,25,10:09 AM,09:18 PM,07:20 AM,04:53 PM,-9,-6,-3,-6,13,45,64,0.0,1033,-4,10,12,7
2019-01-10 12:00:00,1,-6,0.0,8.7,2,2,25,10:09 AM,09:18 PM,07:20 AM,04:53 PM,-9,-3,0,-3,8,16,52,0.0,1032,-1,10,23,8
2019-01-10 15:00:00,1,-6,0.0,8.7,2,2,25,10:09 AM,09:18 PM,07:20 AM,04:53 PM,-6,-2,2,-2,6,13,59,0.0,1030,1,10,37,11
2019-01-10 18:00:00,1,-6,0.0,8.7,2,0,25,10:09 AM,09:18 PM,07:20 AM,04:53 PM,-4,-3,1,-3,8,52,71,0.0,1028,-0,10,74,12
2019-01-10 21:00:00,1,-6,0.0,8.7,2,0,25,10:09 AM,09:18 PM,07:20 AM,04:53 PM,-4,-4,0,-4,12,43,76,0.0,1027,-1,10,106,12
2019-01-11 00:00:00,2,-7,0.8,7.0,2,0,32,10:37 AM,10:15 PM,07:20 AM,04:54 PM,-8,-7,-4,-7,14,13,74,0.0,1028,-5,10,132,10
2019-01-11 03:00:00,2,-7,0.8,7.0,2,0,32,10:37 AM,10:15 PM,07:20 AM,04:54 PM,-9,-10,-6,-10,15,7,76,0.0,1028,-7,10,140,9
2019-01-11 06:00:00,2,-7,0.8,7.0,2,0,32,10:37 AM,10:15 PM,07:20 AM,04:54 PM,-9,-10,-6,-10,17,14,76,0.0,1028,-7,10,146,11
2019-01-11 09:00:00,2,-7,0.8,7.0,2,2,32,10:37 AM,10:15 PM,07:20 AM,04:54 PM,-6,-5,-1,-5,20,21,69,0.0,1028,-2,10,147,13
2019-01-11 12:00:00,2,-7,0.8,7.0,2,2,32,10:37 AM,10:15 PM,07:20 AM,04:54 PM,-4,-2,2,-2,21,41,63,0.0,1027,2,10,150,14
2019-01-11 15:00:00,2,-7,0.8,7.0,2,2,32,10:37 AM,10:15 PM,07:20 AM,04:54 PM,-2,-0,3,-0,19,67,68,0.0,1026,2,10,148,13
2019-01-11 18:00:00,2,-7,0.8,7.0,2,0,32,10:37 AM,10:15 PM,07:20 AM,04:54 PM,-2,-1,2,-1,20,92,77,0.1,1026,1,9,150,10
2019-01-11 21:00:00,2,-7,0.8,7.0,2,0,32,10:37 AM,10:15 PM,07:20 AM,04:54 PM,-1,-3,0,-3,22,100,89,0.9,1023,-1,4,141,11
2019-01-12 00:00:00,1,-2,16.1,3.5,1,0,39,11:05 AM,11:14 PM,07:19 AM,04:55 PM,-1,-4,0,-4,22,100,95,3.0,1022,-1,2,119,10
2019-01-12 03:00:00,1,-2,16.1,3.5,1,0,39,11:05 AM,11:14 PM,07:19 AM,04:55 PM,-2,-3,-1,-3,22,100,93,4.2,1025,-2,2,105,6
2019-01-12 06:00:00,1,-2,16.1,3.5,1,0,39,11:05 AM,11:14 PM,07:19 AM,04:55 PM,-3,-3,-1,-3,25,100,90,3.7,1027,-2,2,99,5
2019-01-12 09:00:00,1,-2,16.1,3.5,1,1,39,11:05 AM,11:14 PM,07:19 AM,04:55 PM,-2,-2,0,-2,29,100,88,2.9,1028,-1,2,93,5
2019-01-12 12:00:00,1,-2,16.1,3.5,1,1,39,11:05 AM,11:14 PM,07:19 AM,04:55 PM,-0,-1,2,-1,29,100,88,1.4,1025,1,2,88,8
2019-01-12 15:00:00,1,-2,16.1,3.5,1,1,39,11:05 AM,11:14 PM,07:19 AM,04:55 PM,0,-2,2,-2,26,100,88,1.5,1024,1,2,79,10
2019-01-12 18:00:00,1,-2,16.1,3.5,1,0,39,11:05 AM,11:14 PM,07:19 AM,04:55 PM,-1,-1,2,-1,31,100,86,0.9,1025,1,2,70,9
2019-01-12 21:00:00,1,-2,16.1,3.5,1,0,39,11:05 AM,11:14 PM,07:19 AM,04:55 PM,-2,-2,1,-2,31,100,87,1.3,1027,-0,2,57,8
2019-01-13 00:00:00,0,-5,5.5,3.5,1,0,47,11:32 AM,No moonset,07:19 AM,04:56 PM,-2,-3,-1,-3,33,100,89,1.7,1029,-2,2,50,6
2019-01-13 03:00:00,0,-5,5.5,3.5,1,0,47,11:32 AM,No moonset,07:19 AM,04:56 PM,-3,-5,-2,-5,33,100,95,0.9,1031,-3,2,48,6
2019-01-13 06:00:00,0,-5,5.5,3.5,1,0,47,11:32 AM,No moonset,07:19 AM,04:56 PM,-4,-7,-4,-7,29,100,99,0.9,1031,-5,2,41,7
2019-01-13 09:00:00,0,-5,5.5,3.5,1,1,47,11:32 AM,No moonset,07:19 AM,04:56 PM,-3,-6,-2,-6,27,100,92,0.9,1031,-3,2,36,9
2019-01-13 12:00:00,0,-5,5.5,3.5,1,1,47,11:32 AM,No moonset,07:19 AM,04:56 PM,-2,-4,0,-4,24,100,81,1.1,1030,-1,2,32,12
2019-01-13 15:00:00,0,-5,5.5,3.5,1,1,47,11:32 AM,No moonset,07:19 AM,04:56 PM,-3,-6,-1,-6,21,100,84,0.6,1030,-2,2,19,15
2019-01-13 18:00:00,0,-5,5.5,3.5,1,0,47,11:32 AM,No moonset,07:19 AM,04:56 PM,-4,-8,-3,-8,19,100,92,0.3,1031,-4,2,11,14
2019-01-13 21:00:00,0,-5,5.5,3.5,1,0,47,11:32 AM,No moonset,07:19 AM,04:56 PM,-6,-9,-5,-9,18,56,98,0.1,1031,-6,7,243,10
2019-01-14 00:00:00,-3,-11,0.2,3.5,2,0,54,12:00 PM,12:13 AM,07:19 AM,04:57 PM,-7,-10,-6,-10,15,32,89,0.0,1030,-7,10,354,7
2019-01-14 03:00:00,-3,-11,0.2,3.5,2,0,54,12:00 PM,12:13 AM,07:19 AM,04:57 PM,-7,-8,-5,-8,11,38,84,0.0,1031,-6,10,339,5
2019-01-14 06:00:00,-3,-11,0.2,3.5,2,0,54,12:00 PM,12:13 AM,07:19 AM,04:57 PM,-10,-9,-8,-9,10,63,93,0.0,1031,-9,10,311,1
2019-01-14 09:00:00,-3,-11,0.2,3.5,2,1,54,12:00 PM,12:13 AM,07:19 AM,04:57 PM,-6,-7,-5,-7,9,68,95,0.0,1031,-6,10,286,3
2019-01-14 12:00:00,-3,-11,0.2,3.5,2,1,54,12:00 PM,12:13 AM,07:19 AM,04:57 PM,-5,-6,-2,-6,10,64,84,0.0,1030,-3,10,258,6
2019-01-14 15:00:00,-3,-11,0.2,3.5,2,1,54,12:00 PM,12:13 AM,07:19 AM,04:57 PM,-6,-7,-3,-7,15,82,83,0.1,1029,-4,10,245,10
2019-01-14 18:00:00,-3,-11,0.2,3.5,2,0,54,12:00 PM,12:13 AM,07:19 AM,04:57 PM,-7,-10,-5,-10,15,88,92,0.1,1028,-6,7,237,12
2019-01-14 21:00:00,-3,-11,0.2,3.5,2,0,54,12:00 PM,12:13 AM,07:19 AM,04:57 PM,-6,-12,-9,-12,15,91,91,0.1,1027,-10,5,250,14
2019-01-15 00:00:00,1,-5,0.0,3.5,1,0,61,12:31 PM,01:15 AM,07:18 AM,04:58 PM,-5,-9,-6,-9,14,95,89,0.0,1027,-7,3,248,14
2019-01-15 03:00:00,1,-5,0.0,3.5,1,0,61,12:31 PM,01:15 AM,07:18 AM,04:58 PM,-5,-8,-4,-8,14,97,90,0.1,1026,-5,6,239,13
2019-01-15 06:00:00,1,-5,0.0,3.5,1,0,61,12:31 PM,01:15 AM,07:18 AM,04:58 PM,-5,-8,-4,-8,15,99,92,0.0,1025,-5,4,241,10
2019-01-15 09:00:00,1,-5,0.0,3.5,1,1,61,12:31 PM,01:15 AM,07:18 AM,04:58 PM,-3,-6,-2,-6,18,94,96,0.0,1025,-3,7,237,12
2019-01-15 12:00:00,1,-5,0.0,3.5,1,1,61,12:31 PM,01:15 AM,07:18 AM,04:58 PM,-1,-3,1,-3,20,91,90,0.0,1024,0,10,229,14
2019-01-15 15:00:00,1,-5,0.0,3.5,1,1,61,12:31 PM,01:15 AM,07:18 AM,04:58 PM,0,-2,2,-2,23,93,84,0.1,1021,1,10,223,15
2019-01-15 18:00:00,1,-5,0.0,3.5,1,0,61,12:31 PM,01:15 AM,07:18 AM,04:58 PM,1,-2,2,-2,26,93,89,0.2,1020,1,5,221,15
2019-01-15 21:00:00,1,-5,0.0,3.5,1,0,61,12:31 PM,01:15 AM,07:18 AM,04:58 PM,-0,-3,1,-3,26,93,91,0.1,1019,-0,7,225,12
2019-01-16 00:00:00,2,-4,0.3,3.5,1,0,69,01:06 PM,02:18 AM,07:18 AM,04:59 PM,-2,-4,-1,-4,23,94,91,0.0,1019,-2,10,256,9
2019-01-16 03:00:00,2,-4,0.3,3.5,1,0,69,01:06 PM,02:18 AM,07:18 AM,04:59 PM,-2,-5,-2,-5,19,97,96,0.0,1021,-3,10,285,12
2019-01-16 06:00:00,2,-4,0.3,3.5,1,0,69,01:06 PM,02:18 AM,07:18 AM,04:59 PM,-3,-7,-3,-7,13,95,97,0.0,1022,-4,10,280,12
2019-01-16 09:00:00,2,-4,0.3,3.5,1,1,69,01:06 PM,02:18 AM,07:18 AM,04:59 PM,-2,-6,-2,-6,7,94,96,0.1,1023,-3,10,272,8
2019-01-16 12:00:00,2,-4,0.3,3.5,1,1,69,01:06 PM,02:18 AM,07:18 AM,04:59 PM,-1,-4,0,-4,5,93,90,0.1,1023,-1,7,186,15
2019-01-16 15:00:00,2,-4,0.3,3.5,1,1,69,01:06 PM,02:18 AM,07:18 AM,04:59 PM,0,-2,2,-2,8,94,85,0.1,1019,2,8,146,17
2019-01-16 18:00:00,2,-4,0.3,3.5,1,0,69,01:06 PM,02:18 AM,07:18 AM,04:59 PM,-1,-3,1,-3,12,99,87,0.1,1020,0,7,135,13
2019-01-16 21:00:00,2,-4,0.3,3.5,1,0,69,01:06 PM,02:18 AM,07:18 AM,04:59 PM,-3,-6,-2,-6,15,100,90,0.0,1023,-3,8,117,9
2019-01-17 00:00:00,1,-1,0.1,3.7,1,0,76,01:47 PM,03:26 AM,07:17 AM,05:00 PM,-3,-6,-2,-6,16,100,92,0.2,1021,-3,9,112,10
2019-01-17 03:00:00,1,-1,0.1,3.7,1,0,76,01:47 PM,03:26 AM,07:17 AM,05:00 PM,-5,-7,-3,-7,16,100,88,2.2,1022,-4,8,102,10
2019-01-17 06:00:00,1,-1,0.1,3.7,1,0,76,01:47 PM,03:26 AM,07:17 AM,05:00 PM,-3,-4,-1,-4,14,100,88,4.6,1020,-2,7,80,8
2019-01-17 09:00:00,1,-1,0.1,3.7,1,1,76,01:47 PM,03:26 AM,07:17 AM,05:00 PM,-0,-3,0,-3,10,100,96,1.9,1018,-1,4,62,9
