date_time,"los+angeles,ca_maxtempC","los+angeles,ca_mintempC","los+angeles,ca_totalSnow_cm","los+angeles,ca_sunHour","los+angeles,ca_uvIndex","los+angeles,ca_uvIndex","los+angeles,ca_moon_illumination","los+angeles,ca_moonrise","los+angeles,ca_moonset","los+angeles,ca_sunrise","los+angeles,ca_sunset","los+angeles,ca_DewPointC","los+angeles,ca_FeelsLikeC","los+angeles,ca_HeatIndexC","los+angeles,ca_WindChillC","los+angeles,ca_WindGustKmph","los+angeles,ca_cloudcover","los+angeles,ca_humidity","los+angeles,ca_precipMM","los+angeles,ca_pressure","los+angeles,ca_tempC","los+angeles,ca_visibility","los+angeles,ca_winddirDegree","los+angeles,ca_windspeedKmph"
2019-01-22 12:00:00,18,8,0.0,8.7,4,5,88,07:18 PM,08:15 AM,06:56 AM,05:14 PM,0,17,17,17,7,0,33,0.0,1026,16,10,305,3
2019-01-22 15:00:00,18,8,0.0,8.7,4,5,88,07:18 PM,08:15 AM,06:56 AM,05:14 PM,-2,18,18,18,5,2,25,0.0,1025,18,10,253,4
2019-01-22 18:00:00,18,8,0.0,8.7,4,0,88,07:18 PM,08:15 AM,06:56 AM,05:14 PM,0,16,16,16,6,3,34,0.0,1026,15,10,321,5
2019-01-22 21:00:00,18,8,0.0,8.7,4,0,88,07:18 PM,08:15 AM,06:56 AM,05:14 PM,0,13,13,13,7,0,42,0.0,1027,12,10,350,7
2019-01-23 00:00:00,18,9,0.0,8.7,4,0,81,08:28 PM,08:59 AM,06:55 AM,05:15 PM,-1,11,11,11,9,0,44,0.0,1027,10,10,333,8
2019-01-23 03:00:00,18,9,0.0,8.7,4,0,81,08:28 PM,08:59 AM,06:55 AM,05:15 PM,-2,9,9,9,9,1,48,0.0,1027,8,10,337,7
2019-01-23 06:00:00,18,9,0.0,8.7,4,0,81,08:28 PM,08:59 AM,06:55 AM,05:15 PM,-2,7,8,7,10,2,49,0.0,1027,7,10,347,6
2019-01-23 09:00:00,18,9,0.0,8.7,4,4,81,08:28 PM,08:59 AM,06:55 AM,05:15 PM,-2,12,12,12,9,2,37,0.0,1027,11,10,330,5
2019-01-23 12:00:00,18,9,0.0,8.7,4,5,81,08:28 PM,08:59 AM,06:55 AM,05:15 PM,-2,17,17,17,5,0,26,0.0,1026,16,10,275,5
2019-01-23 15:00:00,18,9,0.0,8.7,4,5,81,08:28 PM,08:59 AM,06:55 AM,05:15 PM,1,18,18,18,10,0,31,0.0,1024,18,10,240,9
2019-01-23 18:00:00,18,9,0.0,8.7,4,0,81,08:28 PM,08:59 AM,06:55 AM,05:15 PM,5,16,16,16,12,0,50,0.0,1023,15,10,250,11
2019-01-23 21:00:00,18,9,0.0,8.7,4,0,81,08:28 PM,08:59 AM,06:55 AM,05:15 PM,6,13,13,13,8,1,65,0.0,1023,12,10,291,5
2019-01-24 00:00:00,21,10,0.0,8.7,5,0,73,09:37 PM,09:39 AM,06:55 AM,05:16 PM,4,12,12,12,6,3,62,0.0,1022,11,10,339,4
2019-01-24 03:00:00,21,10,0.0,8.7,5,0,73,09:37 PM,09:39 AM,06:55 AM,05:16 PM,3,10,10,10,12,4,58,0.0,1021,10,10,356,6
2019-01-24 06:00:00,21,10,0.0,8.7,5,0,73,09:37 PM,09:39 AM,06:55 AM,05:16 PM,2,10,10,10,19,4,57,0.0,1020,9,10,354,6
2019-01-24 09:00:00,21,10,0.0,8.7,5,4,73,09:37 PM,09:39 AM,06:55 AM,05:16 PM,3,14,14,14,17,8,50,0.0,1021,13,10,351,5
2019-01-24 12:00:00,21,10,0.0,8.7,5,5,73,09:37 PM,09:39 AM,06:55 AM,05:16 PM,5,20,20,20,7,16,37,0.0,1021,19,10,352,4
2019-01-24 15:00:00,21,10,0.0,8.7,5,6,73,09:37 PM,09:39 AM,06:55 AM,05:16 PM,3,22,22,22,5,13,28,0.0,1020,21,10,354,3
2019-01-24 18:00:00,21,10,0.0,8.7,5,0,73,09:37 PM,09:39 AM,06:55 AM,05:16 PM,5,21,22,21,6,8,38,0.0,1020,21,10,349,3
2019-01-24 21:00:00,21,10,0.0,8.7,5,0,73,09:37 PM,09:39 AM,06:55 AM,05:16 PM,5,19,22,19,8,0,53,0.0,1021,19,10,237,0
2019-01-25 00:00:00,22,11,0.0,8.7,5,0,66,10:42 PM,10:16 AM,06:54 AM,05:17 PM,3,16,18,16,14,0,52,0.0,1022,15,10,121,1
2019-01-25 03:00:00,22,11,0.0,8.7,5,0,66,10:42 PM,10:16 AM,06:54 AM,05:17 PM,1,11,11,11,14,0,50,0.0,1021,11,10,358,1
2019-01-25 06:00:00,22,11,0.0,8.7,5,0,66,10:42 PM,10:16 AM,06:54 AM,05:17 PM,0,11,11,11,16,0,50,0.0,1021,10,10,355,0
2019-01-25 09:00:00,22,11,0.0,8.7,5,4,66,10:42 PM,10:16 AM,06:54 AM,05:17 PM,2,14,14,14,14,0,45,0.0,1022,14,10,349,1
2019-01-25 12:00:00,22,11,0.0,8.7,5,5,66,10:42 PM,10:16 AM,06:54 AM,05:17 PM,4,20,20,20,7,0,35,0.0,1022,20,10,332,1
2019-01-25 15:00:00,22,11,0.0,8.7,5,6,66,10:42 PM,10:16 AM,06:54 AM,05:17 PM,2,22,22,22,7,0,26,0.0,1019,22,10,298,1
2019-01-25 18:00:00,22,11,0.0,8.7,5,0,66,10:42 PM,10:16 AM,06:54 AM,05:17 PM,4,19,20,19,7,0,38,0.0,1020,19,10,292,2
2019-01-25 21:00:00,22,11,0.0,8.7,5,0,66,10:42 PM,10:16 AM,06:54 AM,05:17 PM,6,16,17,16,5,0,52,0.0,1021,15,10,321,1
2019-01-26 00:00:00,23,11,0.0,8.7,5,0,59,11:46 PM,10:51 AM,06:54 AM,05:18 PM,3,13,13,13,11,0,50,0.0,1022,13,10,241,4
2019-01-26 03:00:00,23,11,0.0,8.7,5,0,59,11:46 PM,10:51 AM,06:54 AM,05:18 PM,2,12,12,12,17,0,50,0.0,1022,11,10,121,1
2019-01-26 06:00:00,23,11,0.0,8.7,5,0,59,11:46 PM,10:51 AM,06:54 AM,05:18 PM,1,11,11,11,17,0,46,0.0,1023,11,10,354,0
2019-01-26 09:00:00,23,11,0.0,8.7,5,4,59,11:46 PM,10:51 AM,06:54 AM,05:18 PM,2,15,15,15,14,0,44,0.0,1023,14,10,330,3
2019-01-26 12:00:00,23,11,0.0,8.7,5,6,59,11:46 PM,10:51 AM,06:54 AM,05:18 PM,2,21,21,21,7,0,29,0.0,1023,21,10,285,6
2019-01-26 15:00:00,23,11,0.0,8.7,5,6,59,11:46 PM,10:51 AM,06:54 AM,05:18 PM,1,24,24,24,8,0,23,0.0,1022,23,10,259,0
2019-01-26 18:00:00,23,11,0.0,8.7,5,0,59,11:46 PM,10:51 AM,06:54 AM,05:18 PM,4,22,23,22,9,23,33,0.0,1022,21,10,285,1
2019-01-26 21:00:00,23,11,0.0,8.7,5,0,59,11:46 PM,10:51 AM,06:54 AM,05:18 PM,5,19,22,19,11,70,47,0.0,1023,19,10,329,0
2019-01-27 00:00:00,22,13,0.0,8.7,5,0,51,No moonrise,11:26 AM,06:53 AM,05:19 PM,4,16,18,16,13,57,49,0.0,1023,16,10,354,0
2019-01-27 03:00:00,22,13,0.0,8.7,5,0,51,No moonrise,11:26 AM,06:53 AM,05:19 PM,2,12,12,12,15,17,49,0.0,1022,12,10,355,1
2019-01-27 06:00:00,22,13,0.0,8.7,5,0,51,No moonrise,11:26 AM,06:53 AM,05:19 PM,1,12,12,12,14,14,47,0.0,1022,11,10,357,5
2019-01-27 09:00:00,22,13,0.0,8.7,5,5,51,No moonrise,11:26 AM,06:53 AM,05:19 PM,3,16,16,16,9,17,42,0.0,1021,15,10,315,4
2019-01-27 12:00:00,22,13,0.0,8.7,5,6,51,No moonrise,11:26 AM,06:53 AM,05:19 PM,4,21,21,21,6,12,33,0.0,1020,20,10,231,3
2019-01-27 15:00:00,22,13,0.0,8.7,5,6,51,No moonrise,11:26 AM,06:53 AM,05:19 PM,4,22,22,22,12,6,29,0.0,1018,22,10,222,5
2019-01-27 18:00:00,22,13,0.0,8.7,5,0,51,No moonrise,11:26 AM,06:53 AM,05:19 PM,6,20,21,20,11,4,42,0.0,1017,20,10,230,7
2019-01-27 21:00:00,22,13,0.0,8.7,5,0,51,No moonrise,11:26 AM,06:53 AM,05:19 PM,9,18,20,18,6,5,64,0.0,1017,18,10,232,0
2019-01-28 00:00:00,20,12,0.0,8.7,5,0,44,12:47 AM,12:01 PM,06:53 AM,05:20 PM,8,15,17,15,4,6,68,0.0,1017,15,10,196,3
2019-01-28 03:00:00,20,12,0.0,8.7,5,0,44,12:47 AM,12:01 PM,06:53 AM,05:20 PM,6,12,12,12,2,6,66,0.0,1016,12,10,186,2
2019-01-28 06:00:00,20,12,0.0,8.7,5,0,44,12:47 AM,12:01 PM,06:53 AM,05:20 PM,4,12,12,12,2,9,62,0.0,1016,11,10,265,1
2019-01-28 09:00:00,20,12,0.0,8.7,5,4,44,12:47 AM,12:01 PM,06:53 AM,05:20 PM,6,15,15,15,3,18,55,0.0,1016,14,10,289,2
2019-01-28 12:00:00,20,12,0.0,8.7,5,5,44,12:47 AM,12:01 PM,06:53 AM,05:20 PM,8,20,20,20,5,33,46,0.0,1016,19,10,210,2
2019-01-28 15:00:00,20,12,0.0,8.7,5,6,44,12:47 AM,12:01 PM,06:53 AM,05:20 PM,7,21,21,21,9,33,40,0.0,1014,20,10,220,1
2019-01-28 18:00:00,20,12,0.0,8.7,5,0,44,12:47 AM,12:01 PM,06:53 AM,05:20 PM,8,20,21,20,8,17,49,0.0,1015,20,10,247,0
2019-01-28 21:00:00,20,12,0.0,8.7,5,0,44,12:47 AM,12:01 PM,06:53 AM,05:20 PM,10,17,19,17,4,9,68,0.0,1016,17,10,288,2
2019-01-29 00:00:00,21,13,0.0,8.7,5,0,37,01:48 AM,12:38 PM,06:52 AM,05:21 PM,9,15,15,15,5,12,71,0.0,1015,14,10,296,0
2019-01-29 03:00:00,21,13,0.0,8.7,5,0,37,01:48 AM,12:38 PM,06:52 AM,05:21 PM,8,14,14,14,3,15,70,0.0,1015,13,10,308,0
2019-01-29 06:00:00,21,13,0.0,8.7,5,0,37,01:48 AM,12:38 PM,06:52 AM,05:21 PM,9,14,14,14,2,15,74,0.0,1014,13,10,235,2
2019-01-29 09:00:00,21,13,0.0,8.7,5,4,37,01:48 AM,12:38 PM,06:52 AM,05:21 PM,7,15,15,15,4,12,60,0.0,1013,15,10,137,2
2019-01-29 12:00:00,21,13,0.0,8.7,5,5,37,01:48 AM,12:38 PM,06:52 AM,05:21 PM,5,19,19,19,7,8,41,0.0,1012,19,10,183,3
2019-01-29 15:00:00,21,13,0.0,8.7,5,5,37,01:48 AM,12:38 PM,06:52 AM,05:21 PM,9,21,21,21,11,12,48,0.0,1012,20,10,192,1
2019-01-29 18:00:00,21,13,0.0,8.7,5,0,37,01:48 AM,12:38 PM,06:52 AM,05:21 PM,11,17,17,17,10,17,68,0.0,1012,17,10,195,1
2019-01-29 21:00:00,21,13,0.0,8.7,5,0,37,01:48 AM,12:38 PM,06:52 AM,05:21 PM,12,16,16,16,7,22,83,0.0,1013,15,10,180,1
2019-01-30 00:00:00,19,12,0.0,8.7,5,0,30,02:46 AM,01:19 PM,06:51 AM,05:22 PM,12,15,15,15,5,23,87,0.0,1013,14,10,192,0
2019-01-30 03:00:00,19,12,0.0,8.7,5,0,30,02:46 AM,01:19 PM,06:51 AM,05:22 PM,11,13,13,13,4,11,88,0.0,1013,13,10,253,2
2019-01-30 06:00:00,19,12,0.0,8.7,5,0,30,02:46 AM,01:19 PM,06:51 AM,05:22 PM,11,12,12,12,3,9,90,0.0,1013,12,10,285,3
2019-01-30 09:00:00,19,12,0.0,8.7,5,4,30,02:46 AM,01:19 PM,06:51 AM,05:22 PM,10,15,15,15,3,9,74,0.0,1013,14,10,249,1
2019-01-30 12:00:00,19,12,0.0,8.7,5,5,30,02:46 AM,01:19 PM,06:51 AM,05:22 PM,9,19,19,19,8,9,50,0.0,1013,19,10,204,2
2019-01-30 15:00:00,19,12,0.0,8.7,5,5,30,02:46 AM,01:19 PM,06:51 AM,05:22 PM,11,19,19,19,12,5,58,0.0,1012,18,10,206,3
2019-01-30 18:00:00,19,12,0.0,8.7,5,0,30,02:46 AM,01:19 PM,06:51 AM,05:22 PM,11,16,16,16,13,8,72,0.0,1012,16,10,227,1
2019-01-30 21:00:00,19,12,0.0,8.7,5,0,30,02:46 AM,01:19 PM,06:51 AM,05:22 PM,12,15,15,15,10,8,83,0.0,1013,14,10,199,0
2019-01-31 00:00:00,16,12,0.0,4.0,4,0,26,03:42 AM,02:03 PM,06:51 AM,05:23 PM,12,14,14,14,8,8,87,0.0,1014,13,10,123,1
2019-01-31 03:00:00,16,12,0.0,4.0,4,0,26,03:42 AM,02:03 PM,06:51 AM,05:23 PM,12,14,14,14,5,10,89,0.0,1014,13,10,152,1
2019-01-31 06:00:00,16,12,0.0,4.0,4,0,26,03:42 AM,02:03 PM,06:51 AM,05:23 PM,12,13,13,13,8,30,90,0.0,1013,12,10,139,1
2019-01-31 09:00:00,16,12,0.0,4.0,4,3,26,03:42 AM,02:03 PM,06:51 AM,05:23 PM,11,14,14,14,15,73,85,0.1,1013,13,7,110,4
2019-01-31 12:00:00,16,12,0.0,4.0,4,4,26,03:42 AM,02:03 PM,06:51 AM,05:23 PM,11,16,16,16,19,95,73,2.2,1013,16,4,126,6
2019-01-31 15:00:00,16,12,0.0,4.0,4,4,26,03:42 AM,02:03 PM,06:51 AM,05:23 PM,10,16,16,16,16,94,68,7.3,1012,16,6,118,5
2019-01-31 18:00:00,16,12,0.0,4.0,4,0,26,03:42 AM,02:03 PM,06:51 AM,05:23 PM,11,14,14,14,19,57,80,6.5,1014,14,7,89,5
2019-01-31 21:00:00,16,12,0.0,4.0,4,0,26,03:42 AM,02:03 PM,06:51 AM,05:23 PM,11,13,13,13,7,7,85,0.0,1015,12,10,102,1
2019-02-01 00:00:00,15,11,0.0,7.1,4,0,8,04:35 AM,02:50 PM,06:50 AM,05:24 PM,10,12,12,12,6,4,84,0.0,1015,12,10,62,0
2019-02-01 03:00:00,15,11,0.0,7.1,4,0,8,04:35 AM,02:50 PM,06:50 AM,05:24 PM,9,11,11,11,6,7,86,0.0,1016,10,10,59,0
2019-02-01 06:00:00,15,11,0.0,7.1,4,0,8,04:35 AM,02:50 PM,06:50 AM,05:24 PM,9,11,11,11,5,12,86,0.0,1015,11,10,79,3
2019-02-01 09:00:00,15,11,0.0,7.1,4,3,8,04:35 AM,02:50 PM,06:50 AM,05:24 PM,10,13,13,13,10,30,80,0.0,1016,13,10,89,5
2019-02-01 12:00:00,15,11,0.0,7.1,4,5,8,04:35 AM,02:50 PM,06:50 AM,05:24 PM,11,16,16,16,12,64,69,0.0,1016,15,10,140,5
2019-02-01 15:00:00,15,11,0.0,7.1,4,4,8,04:35 AM,02:50 PM,06:50 AM,05:24 PM,10,16,16,16,10,48,68,0.0,1013,15,10,156,6
2019-02-01 18:00:00,15,11,0.0,7.1,4,0,8,04:35 AM,02:50 PM,06:50 AM,05:24 PM,11,16,16,16,11,83,75,0.0,1012,15,10,131,8
2019-02-01 21:00:00,15,11,0.0,7.1,4,0,8,04:35 AM,02:50 PM,06:50 AM,05:24 PM,12,15,15,15,18,100,83,0.4,1013,14,10,126,5
2019-02-02 00:00:00,15,14,0.0,4.0,3,0,1,05:24 AM,03:41 PM,06:49 AM,05:25 PM,12,14,14,14,26,90,86,0.7,1013,13,8,108,2
2019-02-02 03:00:00,15,14,0.0,4.0,3,0,1,05:24 AM,03:41 PM,06:49 AM,05:25 PM,11,14,14,14,36,79,82,1.9,1012,14,6,110,8
2019-02-02 06:00:00,15,14,0.0,4.0,3,0,1,05:24 AM,03:41 PM,06:49 AM,05:25 PM,11,15,15,15,43,100,78,7.0,1011,14,6,110,18
2019-02-02 09:00:00,15,14,0.0,4.0,3,3,1,05:24 AM,03:41 PM,06:49 AM,05:25 PM,12,15,15,15,52,100,82,15.6,1010,15,5,117,21
2019-02-02 12:00:00,15,14,0.0,4.0,3,3,1,05:24 AM,03:41 PM,06:49 AM,05:25 PM,12,16,16,16,55,100,81,24.5,1009,15,5,144,22
2019-02-02 15:00:00,15,14,0.0,4.0,3,3,1,05:24 AM,03:41 PM,06:49 AM,05:25 PM,11,15,15,15,39,87,75,28.2,1008,14,5,195,11
2019-02-02 18:00:00,15,14,0.0,4.0,3,0,1,05:24 AM,03:41 PM,06:49 AM,05:25 PM,9,15,15,15,21,64,70,26.7,1010,14,7,217,9
2019-02-02 21:00:00,15,14,0.0,4.0,3,0,1,05:24 AM,03:41 PM,06:49 AM,05:25 PM,10,14,14,14,17,64,82,3.4,1011,13,9,157,7
2019-02-03 00:00:00,14,11,0.0,4.0,3,0,0,06:09 AM,04:34 PM,06:49 AM,05:26 PM,9,13,13,13,14,69,79,4.1,1012,12,8,131,6
2019-02-03 03:00:00,14,11,0.0,4.0,3,0,0,06:09 AM,04:34 PM,06:49 AM,05:26 PM,8,11,11,11,16,100,87,1.5,1014,10,10,124,3
2019-02-03 06:00:00,14,11,0.0,4.0,3,0,0,06:09 AM,04:34 PM,06:49 AM,05:26 PM,8,11,11,11,17,100,85,1.3,1014,10,10,123,3
2019-02-03 09:00:00,14,11,0.0,4.0,3,3,0,06:09 AM,04:34 PM,06:49 AM,05:26 PM,9,13,13,13,18,100,77,0.9,1013,12,9,106,8
2019-02-03 12:00:00,14,11,0.0,4.0,3,3,0,06:09 AM,04:34 PM,06:49 AM,05:26 PM,10,15,15,15,21,100,74,0.8,1013,14,10,100,12
2019-02-03 15:00:00,14,11,0.0,4.0,3,3,0,06:09 AM,04:34 PM,06:49 AM,05:26 PM,10,15,15,15,19,100,73,3.2,1012,14,8,101,10
2019-02-03 18:00:00,14,11,0.0,4.0,3,0,0,06:09 AM,04:34 PM,06:49 AM,05:26 PM,10,15,15,15,17,100,76,3.6,1012,14,8,97,3
2019-02-03 21:00:00,14,11,0.0,4.0,3,0,0,06:09 AM,04:34 PM,06:49 AM,05:26 PM,11,14,14,14,15,100,83,0.7,1013,13,10,93,1
2019-02-04 00:00:00,14,10,0.0,4.0,3,0,0,06:50 AM,05:28 PM,06:48 AM,05:27 PM,10,13,13,13,21,100,82,0.2,1013,12,10,98,1
2019-02-04 03:00:00,14,10,0.0,4.0,3,0,0,06:50 AM,05:28 PM,06:48 AM,05:27 PM,9,12,12,12,24,100,83,0.3,1012,11,10,103,2
2019-02-04 06:00:00,14,10,0.0,4.0,3,0,0,06:50 AM,05:28 PM,06:48 AM,05:27 PM,9,12,12,12,26,90,83,0.3,1012,11,10,108,3
2019-02-04 09:00:00,14,10,0.0,4.0,3,3,0,06:50 AM,05:28 PM,06:48 AM,05:27 PM,9,12,12,12,26,79,79,2.0,1013,12,9,136,5
2019-02-04 12:00:00,14,10,0.0,4.0,3,3,0,06:50 AM,05:28 PM,06:48 AM,05:27 PM,9,15,15,15,27,100,70,5.6,1014,14,6,203,9
2019-02-04 15:00:00,14,10,0.0,4.0,3,3,0,06:50 AM,05:28 PM,06:48 AM,05:27 PM,7,14,14,14,31,92,62,9.1,1013,13,5,240,12
2019-02-04 18:00:00,14,10,0.0,4.0,3,0,0,06:50 AM,05:28 PM,06:48 AM,05:27 PM,7,13,13,13,29,72,64,7.2,1013,13,9,243,10
2019-02-04 21:00:00,14,10,0.0,4.0,3,0,0,06:50 AM,05:28 PM,06:48 AM,05:27 PM,6,12,12,12,20,76,67,3.0,1014,11,15,242,6
2019-02-05 00:00:00,13,8,0.0,4.1,3,0,0,07:27 AM,06:22 PM,06:47 AM,05:28 PM,7,11,11,11,15,88,75,3.8,1015,10,12,239,5
2019-02-05 03:00:00,13,8,0.0,4.1,3,0,0,07:27 AM,06:22 PM,06:47 AM,05:28 PM,8,10,10,10,15,76,88,3.0,1014,10,8,281,5
2019-02-05 06:00:00,13,8,0.0,4.1,3,0,0,07:27 AM,06:22 PM,06:47 AM,05:28 PM,6,9,9,9,4,100,81,2.0,1014,8,10,279,3
2019-02-05 09:00:00,13,8,0.0,4.1,3,2,0,07:27 AM,06:22 PM,06:47 AM,05:28 PM,5,10,10,10,6,100,69,2.6,1018,9,9,257,4
2019-02-05 12:00:00,13,8,0.0,4.1,3,3,0,07:27 AM,06:22 PM,06:47 AM,05:28 PM,5,13,13,13,17,87,62,2.9,1015,12,6,292,6
2019-02-05 15:00:00,13,8,0.0,4.1,3,3,0,07:27 AM,06:22 PM,06:47 AM,05:28 PM,4,14,14,14,24,64,51,0.2,1015,13,7,262,10
2019-02-05 18:00:00,13,8,0.0,4.1,3,0,0,07:27 AM,06:22 PM,06:47 AM,05:28 PM,3,12,12,12,30,50,53,0.1,1017,11,10,262,6
2019-02-05 21:00:00,13,8,0.0,4.1,3,0,0,07:27 AM,06:22 PM,06:47 AM,05:28 PM,2,9,9,9,23,5,60,0.0,1018,9,10,278,5
2019-02-06 00:00:00,16,10,0.0,8.7,4,0,7,08:01 AM,07:17 PM,06:46 AM,05:29 PM,0,5,8,5,12,3,59,0.0,1017,7,10,316,12
2019-02-06 03:00:00,16,10,0.0,8.7,4,0,7,08:01 AM,07:17 PM,06:46 AM,05:29 PM,-2,4,7,4,8,0,55,0.0,1017,6,10,233,11
2019-02-06 06:00:00,16,10,0.0,8.7,4,0,7,08:01 AM,07:17 PM,06:46 AM,05:29 PM,-3,5,6,5,8,0,53,0.0,1019,6,10,5,7
2019-02-06 09:00:00,16,10,0.0,8.7,4,3,7,08:01 AM,07:17 PM,06:46 AM,05:29 PM,-2,9,10,9,8,0,47,0.0,1021,9,10,115,5
2019-02-06 12:00:00,16,10,0.0,8.7,4,4,7,08:01 AM,07:17 PM,06:46 AM,05:29 PM,-1,15,15,15,10,0,33,0.0,1022,15,10,327,3
2019-02-06 15:00:00,16,10,0.0,8.7,4,4,7,08:01 AM,07:17 PM,06:46 AM,05:29 PM,0,15,15,15,13,0,37,0.0,1019,14,10,309,8
2019-02-06 18:00:00,16,10,0.0,8.7,4,0,7,08:01 AM,07:17 PM,06:46 AM,05:29 PM,-1,12,12,12,12,0,42,0.0,1021,11,10,288,10
2019-02-06 21:00:00,16,10,0.0,8.7,4,0,7,08:01 AM,07:17 PM,06:46 AM,05:29 PM,-2,10,10,10,10,0,45,0.0,1022,9,10,199,8
2019-02-07 00:00:00,18,11,0.0,8.7,5,0,14,08:32 AM,08:11 PM,06:45 AM,05:29 PM,-1,8,8,8,8,0,53,0.0,1023,8,10,23,5
2019-02-07 03:00:00,18,11,0.0,8.7,5,0,14,08:32 AM,08:11 PM,06:45 AM,05:29 PM,-1,6,6,6,8,0,58,0.0,1024,6,10,39,3
2019-02-07 06:00:00,18,11,0.0,8.7,5,0,14,08:32 AM,08:11 PM,06:45 AM,05:29 PM,-2,6,6,6,7,0,56,0.0,1024,5,10,30,6
2019-02-07 09:00:00,18,11,0.0,8.7,5,3,14,08:32 AM,08:11 PM,06:45 AM,05:29 PM,-1,9,9,9,6,0,49,0.0,1024,9,10,21,5
2019-02-07 12:00:00,18,11,0.0,8.7,5,4,14,08:32 AM,08:11 PM,06:45 AM,05:29 PM,-2,14,14,14,4,0,32,0.0,1023,14,10,65,1
2019-02-07 15:00:00,18,11,0.0,8.7,5,4,14,08:32 AM,08:11 PM,06:45 AM,05:29 PM,-0,15,15,15,5,5,35,0.0,1024,14,10,131,1
2019-02-07 18:00:00,18,11,0.0,8.7,5,0,14,08:32 AM,08:11 PM,06:45 AM,05:29 PM,2,13,13,13,3,17,46,0.0,1023,12,10,204,3
2019-02-07 21:00:00,18,11,0.0,8.7,5,0,14,08:32 AM,08:11 PM,06:45 AM,05:29 PM,2,10,10,10,6,15,58,0.0,1023,10,10,240,2
2019-02-08 00:00:00,19,11,0.0,8.7,5,0,22,09:02 AM,09:06 PM,06:44 AM,05:30 PM,1,9,9,9,12,3,58,0.0,1023,8,10,25,1
2019-02-08 03:00:00,19,11,0.0,8.7,5,0,22,09:02 AM,09:06 PM,06:44 AM,05:30 PM,-0,8,8,8,14,0,58,0.0,1022,7,10,23,1
2019-02-08 06:00:00,19,11,0.0,8.7,5,0,22,09:02 AM,09:06 PM,06:44 AM,05:30 PM,-1,7,7,7,14,0,57,0.0,1021,7,10,17,1
2019-02-08 09:00:00,19,11,0.0,8.7,5,3,22,09:02 AM,09:06 PM,06:44 AM,05:30 PM,-1,10,10,10,10,0,49,0.0,1021,9,10,43,1
2019-02-08 12:00:00,19,11,0.0,8.7,5,4,22,09:02 AM,09:06 PM,06:44 AM,05:30 PM,-0,14,14,14,5,0,38,0.0,1020,14,10,122,1
2019-02-08 15:00:00,19,11,0.0,8.7,5,4,22,09:02 AM,09:06 PM,06:44 AM,05:30 PM,0,15,15,15,9,0,37,0.0,1018,14,10,174,3
2019-02-08 18:00:00,19,11,0.0,8.7,5,0,22,09:02 AM,09:06 PM,06:44 AM,05:30 PM,3,13,13,13,6,0,52,0.0,1017,12,13,207,6
2019-02-08 21:00:00,19,11,0.0,8.7,5,0,22,09:02 AM,09:06 PM,06:44 AM,05:30 PM,5,11,11,11,4,0,65,0.0,1018,10,20,266,3
2019-02-09 00:00:00,14,7,0.0,5.6,4,0,29,09:32 AM,10:02 PM,06:43 AM,05:31 PM,4,10,10,10,3,0,69,0.0,1018,9,20,219,3
2019-02-09 03:00:00,14,7,0.0,5.6,4,0,29,09:32 AM,10:02 PM,06:43 AM,05:31 PM,5,9,9,9,4,0,74,0.0,1017,8,19,107,3
2019-02-09 06:00:00,14,7,0.0,5.6,4,0,29,09:32 AM,10:02 PM,06:43 AM,05:31 PM,5,8,8,8,8,33,80,0.0,1016,7,17,133,4
2019-02-09 09:00:00,14,7,0.0,5.6,4,2,29,09:32 AM,10:02 PM,06:43 AM,05:31 PM,5,10,10,10,16,100,72,1.7,1017,9,16,90,4
2019-02-09 12:00:00,14,7,0.0,5.6,4,4,29,09:32 AM,10:02 PM,06:43 AM,05:31 PM,6,14,14,14,12,76,61,3.5,1017,13,17,107,3
2019-02-09 15:00:00,14,7,0.0,5.6,4,4,29,09:32 AM,10:02 PM,06:43 AM,05:31 PM,6,14,14,14,11,35,57,0.0,1016,14,20,228,5
2019-02-09 18:00:00,14,7,0.0,5.6,4,0,29,09:32 AM,10:02 PM,06:43 AM,05:31 PM,6,12,12,12,12,39,66,0.0,1017,12,20,243,5
2019-02-09 21:00:00,14,7,0.0,5.6,4,0,29,09:32 AM,10:02 PM,06:43 AM,05:31 PM,8,11,11,11,6,45,79,0.0,1019,10,20,202,3
2019-02-10 00:00:00,13,8,0.0,4.1,3,0,37,10:02 AM,10:58 PM,06:43 AM,05:32 PM,7,10,10,10,8,80,81,0.1,1019,9,19,101,1
2019-02-10 03:00:00,13,8,0.0,4.1,3,0,37,10:02 AM,10:58 PM,06:43 AM,05:32 PM,6,9,9,9,13,44,82,0.0,1019,8,10,81,3
2019-02-10 06:00:00,13,8,0.0,4.1,3,0,37,10:02 AM,10:58 PM,06:43 AM,05:32 PM,5,9,9,9,13,55,78,0.0,1019,8,10,83,5
2019-02-10 09:00:00,13,8,0.0,4.1,3,2,37,10:02 AM,10:58 PM,06:43 AM,05:32 PM,5,11,11,11,13,81,68,0.1,1019,10,12,84,4
2019-02-10 12:00:00,13,8,0.0,4.1,3,3,37,10:02 AM,10:58 PM,06:43 AM,05:32 PM,5,13,13,13,13,100,59,0.9,1018,13,17,135,6
2019-02-10 15:00:00,13,8,0.0,4.1,3,3,37,10:02 AM,10:58 PM,06:43 AM,05:32 PM,7,12,12,12,14,96,70,2.9,1016,11,15,239,15
